INDID,ID,PRODDESC,CLASSCODE,Product code
54,163948,"Passion Flower (Herbal & Botanicals, not Teas)",F,87
54,164899,"Noni (Herbal & Botanicals, not Teas)",F,93
54,164900,"Ashwagandha (Herbal & Botanicals, not Teas)",F,94
54,164901,"Ba Ji Tian (Herbal & Botanicals, not Teas)",F,93
54,164902,"Boi Douleur (Herbal & Botanicals, not Teas)",F,93
54,164903,"Canarywood (Herbal & Botanicals, not Teas)",F,93
54,164919,"Canarywood (Herbal & Botanicals, not Teas)",F,93
54,164920,"Cheese Fruit (Herbal & Botanicals, not Teas)",F,93
54,164921,"Hai Ba Ji (Herbal & Botanicals, not Teas)",F,93
54,164922,"Hawaiian Noni (Herbal & Botanicals, not Teas)",F,93
54,164923,"Hog Apple (Herbal & Botanicals, not Teas)",F,93
54,164924,"Indian Mulberry (Herbal & Botanicals, not Teas)",F,93
54,164925,"Luoling (Herbal & Botanicals, not Teas)",F,93
54,164926,"Mengkuku (Herbal & Botanicals, not Teas)",F,93
54,164927,"Menkoedoe (Herbal & Botanicals, not Teas)",F,93
54,164928,"Mora De La India (Herbal & Botanicals, not Teas)",F,93
54,164929,"Nhau (Herbal & Botanicals, not Teas)",F,93
54,164930,"Mulberry (Herbal & Botanicals, not Teas)",F,93
54,164931,"Noni Juice (Herbal & Botanicals, not Teas)",F,93
54,164932,"Nono (Herbal & Botanicals, not Teas)",F,93
54,164933,"Nonu (Herbal & Botanicals, not Teas)",F,93
54,164934,"Pau-Azeitona (Herbal & Botanicals, not Teas)",F,93
54,164935,"Rotten Cheese Fruit (Herbal & Botanicals, not Teas)",F,93
54,164936,"Ruibarbo Caribe (Herbal & Botanicals, not Teas)",F,93
54,164937,"Tahitian Noni Juice (Herbal & Botanicals, not Teas)",F,93
54,164938,"Ura (Herbal & Botanicals, not Teas)",F,93
54,164939,"Wild Pine (Herbal & Botanicals, not Teas)",F,93
54,164940,"Wu Ning (Herbal & Botanicals, not Teas)",F,93
54,164941,"Morinda citrifolia L (Herbal & Botanicals, not Teas)",F,93
54,164942,"Ajagandha (Herbal & Botanicals, not Teas)",F,94
54,164943,"Amangura (Herbal & Botanicals, not Teas)",F,94
54,164944,"Amukkirag (Herbal & Botanicals, not Teas)",F,94
54,164945,"Asan (Herbal & Botanicals, not Teas)",F,94
54,164979,"Banaba (Herbal & Botanicals, not Teas)",F,95
54,164980,"Dashmoola (Herbal & Botamincals, not Teas)",F,96
54,164981,"Purslane (Herbal & Botaniicals, not Teas)",F,97
54,164982,"Bilberry (Herbal & Botanicals, not Teas)",F,98
54,165071,"Withania somnifera (L.) Dunal (Herbal & Botanicals, not Teas)",F,94
54,165072,"Asgand (Herbal & Botanicals, not Teas)",F,94
54,165073,"Asgandh (Herbal & Botanicals, not Teas)",F,94
54,165074,"Asgandha (Herbal & Botanicals, not Teas)",F,94
54,165075,"Ashagandha(Herbal & Botanicals, not Teas)",F,94
54,165076,"Ashvagandha (Herbal & Botanicals, not Teas)",F,94
54,165077,"Ashwaganda (Herbal & Botanicals, not Teas)",F,94
54,165078,"Ashwanga (Herbal & Botanicals, not Teas)",F,94
54,165079,"Asoda (Herbal & Botanicals, not Teas)",F,94
54,165080,"Asundha (Herbal & Botanicals, not Teas)",F,94
54,165081,"Asvagandha (Herbal & Botanicals, not Teas)",F,94
54,165082,"Aswagandha (Herbal & Botanicals, not Teas)",F,94
54,165083,"Avarada (Herbal & Botanicals, not Teas)",F,94
54,165084,"Ayurvedic Ginseng (Herbal & Botanicals, not Teas)",F,94
54,165085,"Clustered Wintercherry (Herbal & Botanicals, not Teas)",F,94
54,165086,"Ghoda Asoda (Herbal & Botanicals, not Teas)",F,94
54,165087,"Hayahvaya (Herbal & Botanicals, not Teas)",F,94
54,165088,"Indian Ginseng (Herbal & Botanicals, not Teas)",F,94
54,165089,"Kanaje Hindi (Herbal & Botanicals, not Teas)",F,94
54,165090,"Kuthmithi (Herbal & Botanicals, not Teas)",F,94
54,165091,"Samm Al Ferakh (Herbal & Botanicals, not Teas)",F,94
54,165099,"Turangi-Ghanda (Herbal & Botanicals, not Teas)",F,94
54,165100,"Vajigandha (Herbal & Botanicals, not Teas)",F,94
54,165101,"Winter Cherry (Herbal & Botanicals, not Teas)",F,94
54,165102,"Withania (Herbal & Botanicals, not Teas)",F,94
54,165115,"Alexandrian Senna (Herbal & Botanicals, not Teas)",F,24
54,165116,"Alexandrinische Senna (Herbal & Botanicals, not Teas)",F,24
54,165117,"Casse (Herbal & Botanicals, not Teas)",F,24
54,165118,"Cassia acutifolia (Herbal & Botanicals, not Teas)",F,24
54,165119,"Cassia augustifolia (Herbal & Botanicals, not Teas)",F,24
54,165120,"Cassia lancelolata (Herbal & Botanicals, not Teas)",F,24
54,165121,"Cassia senna (Herbal & Botanicals, not Teas)",F,24
54,165122,"Fan sie ye (Herbal & Botanicals, not Teas)",F,24
54,165123,"Indian Senna (Herbal & Botanicals, not Teas)",F,24
54,165124,"Jian ye fan xie (Herbal & Botanicals, not Teas)",F,24
54,165125,"Khartoum Senna (Herbal & Botanicals, not Teas)",F,24
54,165126,"Sena Alejandrina (Herbal & Botanicals, not Teas)",F,24
54,165127,"Sene d'Egypte (Herbal & Botanicals, not Teas)",F,24
54,165128,"Senna acutifolia (Herbal & Botanicals, not Teas)",F,24
54,165129,"Senna augustifolia (Herbal & Botanicals, not Teas)",F,24
54,165130,"Sennae folium (Herbal & Botanicals, not Teas)",F,24
54,165131,"Sennae fructus (Herbal & Botanicals, not Teas)",F,24
54,165132,"Svarnapatri (Herbal & Botanicals, not Teas)",F,24
54,165133,"Tinnevelly Senna (Herbal & Botanicals, not Teas)",F,24
54,165134,"True Senna (Herbal & Botanicals, not Teas)",F,24
54,165135,"Xia ye fan xie (Herbal & Botanicals, not Teas)",F,24
54,165137,"Withania somnifera (L.) (Herbal & Botanicals, not Teas)",F,94
54,165138,"*Withania somnifera (L.) Dunal. (Herbal & Botanicals, not Teas)",F,94
54,165139,"Banaba Extract (Herbal & Botanicals, not Teas)",F,95
54,165140,"Banabalean (Herbal & Botanicals, not Teas)",F,95
54,165141,"Corosolic Acid (Herbal & Botanicals, not Teas)",F,95
54,165142,"Crape Myrtle (Herbal & Botanicals, not Teas)",F,95
54,165143,"Crepe Myrtle (Herbal & Botanicals, not Teas)",F,95
54,165144,"Lagerstroemia flos-reginae (Herbal & Botanicals, not Teas)",F,95
54,165145,"Munchausia speciosa (Herbal & Botanicals, not Teas)",F,95
54,165146,"Pride-of-India (Herbal & Botanicals, not Teas)",F,95
54,165147,"Pyinma (Herbal & Botanicals, not Teas)",F,95
54,165150,"Lagerstroemia speciosa L. (Herbal & Botanicals, not Teas)",F,95
54,165151,"Dashamula  (Herbal & Botamincals, not Teas)",F,96
54,165152,"Dashamularista  (Herbal & Botamincals, not Teas)",F,96
54,165153,"Dashmularishta  (Herbal & Botamincals, not Teas)",F,96
54,165154,"Garden (common) pursalne  (Herbal & Botamincals, not Teas)",F,97
54,165155,"Ma chi xian (Chinese)  (Herbal & Botamincals, not Teas)",F,97
54,165156,"Munyeroo  (Herbal & Botamincals, not Teas)",F,97
54,165157,"Pigweed  (Herbal & Botamincals, not Teas)",F,97
54,165158,"Portulaca  (Herbal & Botamincals, not Teas)",F,97
54,165159,"Pusley  (Herbal & Botamincals, not Teas)",F,97
54,165160,"Portulaca oleracea L. (Herbal & Botamincals, not Teas)",F,97
54,165161,"Astragali  (Herbal & Botamincals, not Teas)",F,33
54,165162,"Astragalus mongholicus  (Herbal & Botamincals, not Teas)",F,33
54,165163,"Beg Kei  (Herbal & Botamincals, not Teas)",F,33
54,165164,"Buck Qi  (Herbal & Botamincals, not Teas)",F,33
54,165165,"Huang Qi  (Herbal & Botamincals, not Teas)",F,33
54,165166,"Hwanggi  (Herbal & Botamincals, not Teas)",F,33
54,165167,"Membranous Milk Vetch  (Herbal & Botamincals, not Teas)",F,33
54,165168,"Milk Vetch  (Herbal & Botamincals, not Teas)",F,33
54,165169,"Mongolian Milk  (Herbal & Botamincals, not Teas)",F,33
54,165170,"Ogi  (Herbal & Botamincals, not Teas)",F,33
54,165171,"Phaca membranacea  (Herbal & Botamincals, not Teas)",F,33
54,165172,"Radix Astragali  (Herbal & Botamincals, not Teas)",F,33
54,165173,"Radix Astragalus  (Herbal & Botamincals, not Teas)",F,33
54,165174,Astragalus membranaceus (Fisch. Ex Link) Bunge,F,33
54,165175,"Airelle (Herbal & Botanicals, not Teas)",F,98
54,165176,"Black Whortles (Herbal & Botanicals, not Teas)",F,98
54,165177,"Bleaberry (Herbal & Botanicals, not Teas)",F,98
54,165178,"Burren Myrtle (Herbal & Botanicals, not Teas)",F,98
54,165179,"Dwarf Bilberry (Herbal & Botanicals, not Teas)",F,98
54,165180,"Dyeberry (Herbal & Botanicals, not Teas)",F,98
54,165181,"European Bilberry (Herbal & Botanicals, not Teas)",F,98
54,165182,"Huckleberry (Herbal & Botanicals, not Teas)",F,98
54,165183,"Swedish Bilberry (Herbal & Botanicals, not Teas)",F,99
54,165184,"Hurtleberry (Herbal & Botanicals, not Teas)",F,98
54,165185,"Myrtilli Fructus (Herbal & Botanicals, not Teas)",F,98
54,165186,"Trackleberry (Herbal & Botanicals, not Teas)",F,98
54,165187,"Whortleberry (Herbal & Botanicals, not Teas)",F,98
54,165188,"Wineberry (Herbal & Botanicals, not Teas)",F,98
54,165189,"Vaccinium myrtillus (Herbal & Botanicals, not Teas)",F,98
54,165199,Alexandrian Senna (Herbal & Botanical Teas),E,24
54,165200,Alexandrinische Senna (Herbal & Botanical Teas),E,24
54,165201,Casse (Herbal & Botanical Teas),E,24
54,165202,Cassia acutifolia (Herbal & Botanical Teas),E,24
54,165203,Cassia angustifolia (Herbal & Botanical Teas),E,24
54,165204,Cassia lancelolata (Herbal & Botanical Teas),E,24
54,165205,Cassia senna (Herbal & Botanical Teas),E,24
54,165206,Fan sie ye (Herbal & Botanical Teas),E,24
54,165207,Indian Senna (Herbal & Botanical Teas),E,24
54,165208,Jian ye fan xie (Herbal & Botanical Teas),E,24
54,165209,Khartoum Senna (Herbal & Botanical Teas),E,24
54,165210,Sena Alejandrina (Herbal & Botanical Teas),E,24
54,165211,Sene d'Egypte (Herbal & Botanical Teas),E,24
54,165212,Senna acutifolia (Herbal & Botanical Teas),E,24
54,165213,Senna angustifolia (Herbal & Botanical Teas),E,24
54,165214,Senna alexandrina Mill (Herbal & Botanical Teas),E,24
54,165215,Sennae folium (Herbal & Botanical Teas),E,24
54,165216,Sennae fructus (Herbal & Botanical Teas),E,24
54,165217,Svarnapatri (Herbal & Botanical Teas),E,24
54,165218,Tinnevelly Senna (Herbal & Botanical Teas),E,24
54,165219,True Senna (Herbal & Botanical Teas),E,24
54,165220,Xia ye fan xie (Herbal & Botanical Teas),E,24
54,165239,Ashwagandha (Herbal & Botanical Teas),E,94
54,165240,Ajagandha (Herbal & Botanical Teas),E,94
54,165241,Amangura (Herbal & Botanical Teas),E,94
54,165242,Amukkirag (Herbal & Botanical Teas),E,94
54,165243,Asan (Herbal & Botanical Teas),E,94
54,165244,Asgand (Herbal & Botanical Teas),E,94
54,165245,Asgandh (Herbal & Botanical Teas),E,94
54,165246,Asgandha (Herbal & Botanical Teas),E,94
54,165247,Ashagandha (Herbal & Botanical Teas),E,94
54,165248,Ashvagandha (Herbal & Botanical Teas),E,94
54,165249,Ashwaganda (Herbal & Botanical Teas),E,94
54,165250,Ashwanga (Herbal & Botanical Teas),E,94
54,165251,Asoda (Herbal & Botanical Teas),E,94
54,165252,Asundha (Herbal & Botanical Teas),E,94
54,165253,Asvagandha (Herbal & Botanical Teas),E,94
54,165254,Aswagandha (Herbal & Botanical Teas),E,94
54,165255,Avarada (Herbal & Botanical Teas),E,94
54,165256,Ayurvedic Ginseng (Herbal & Botanical Teas),E,94
54,165257,Clustered Wintercherry (Herbal & Botanical),E,94
54,165258,Ghoda Asoda (Herbal & Botanical Teas),E,94
54,165259,Hayahvaya (Herbal & Botanical Teas),E,94
54,165260,Indian Ginseng (Herbal & Botanical Teas),E,94
54,165261,Kanaje Hindi (Herbal & Botanical Teas),E,94
54,165262,Kuthmithi (Herbal & Botanical Teas),E,94
54,165263,Samm Al Ferakh (Herbal & Botanical Teas),E,94
54,165264,Turangi-Ghanda (Herbal & Botanical Teas),E,94
54,165265,Vajigandha (Herbal & Botanical Teas),E,94
54,165266,Winter Cherry (Herbal & Botanical Teas),E,94
54,165267,Withania (Herbal & Botanical Teas),E,94
54,165268,Withania somnifera (L.) (Herbal & Botanical Teas),E,94
54,165269,Withania somnifera (L.) Dunal. (Herbal & Botanical Teas),E,94
54,165270,Banaba (Herbal & Botanical Teas),E,95
54,165271,Banaba Extract (Herbal & Botanical Teas),E,95
54,165272,Banabalean (Herbal & Botanical Teas),E,95
54,165273,Corosolic Acid (Herbal & Botanical Teas),E,95
54,165274,Crape Myrtle (Herbal & Botanical Tea),E,95
54,165275,Crepe Myrtle (Herbal  & Botanical Teas),E,95
54,165276,Lagerstroemia flos-reginae (Herbal & Botanical Teas),E,95
54,165277,Lagerstroemia speciosa L. (Herbal & Botanical Teas),E,95
54,165278,Munchausia speciosa (Herbal & Botanical Teas),E,95
54,165279,Pride-of-India (Herbal & Botanical Teas),E,95
54,165280,Pyinma (Herbal & Botanical Teas),E,95
54,165281,Queen's Crape Myrtle (Herbal & Botanical Teas),E,95
54,165282,Dashmoola (Herbal & Botanical Teas),E,96
54,165283,Dashamula (Herbal & Botanical Teas),E,96
54,165284,Dashamularista (Herbal & Botanical Teas),E,96
54,165285,Dashmularishta (Herbal & Botanical Teas),E,96
54,165286,Purslane (Herbal & Botanical Teas),E,97
54,165287,Garden (Common) purslane (Herbal & Botanical Teas),E,97
54,165288,Ma chi xian (Chinese) (Herbal & Botanical Teas),E,97
54,165289,Munyeroo (Herbal & Botanical Teas),E,97
54,165290,Pigweed (Herbal & Botanical Teas),E,97
54,165291,Portulaca (Herbal & Botanical Teas),E,97
54,165292,Portulaca oleracea L. (Herbal & Botanical Teas),E,97
54,165293,Pusley (Herbal & Botanical Teas),E,97
54,165294,Astragalus membranaceus (Fisch. Ex Link) Bunge (Herbal & Botanical Teas),E,33
54,165295,Astragali (Herbal & Botanical Teas),E,33
54,165296,Astragalus mongholicus (Herbal & Botanical Teas),E,33
54,165297,Beg Kei (Herbal & Botanical Teas),E,33
54,165298,Bei Qi (Herbal & Botanical Teas),E,33
54,165299,Buck Qi (Herbal & Botanical Teas),E,33
54,165300,Huang Qi (Herbal & Botanical Teas),E,33
54,165301,Hwanggi (Herbal & Botanical Teas),E,33
54,165302,Membranous Milk Vetch (Herbal & Botanical Teas),E,33
54,165303,Milk Vetch (Herbal & Botanical Teas),E,33
54,165304,"Mongolian, Milk (Herbal & Botanical Teas)",E,33
54,165305,Ogi (Herbal & Botanical Teas),E,33
54,165306,Phaca membranacea (Herbal & Botanical Teas),E,33
54,165307,Radix Astragali (Herbal & Botanical Teas),E,33
54,165308,Radix Astragalus (Herbal & Botanical Teas),E,33
54,165309,Bilberry (Herbal & Botanical Teas),E,98
54,165310,Airelle (Herbal & Botanical Teas),E,98
54,165311,Black Whortles (Herbal & Botanical Teas),E,98
54,165319,Bleaberry (Herbal & Botanical Teas),E,98
54,165320,Burren Myrtle (Herbal & Botanical Teas),E,98
54,165321,Dwarf Bilberry (Herbal & Botanical Teas),E,98
54,165322,Dyeberry (Herbal & Botanical Teas),E,98
54,165323,European Bilberry (Herbal & Botanical Teas),E,98
54,165324,Huckleberry (Herbal & Botanical Teas),E,98
54,165325,Hurtleberry (Herbal & Botanical Teas),E,98
54,165326,Myrtilli Fructus (Herbal & Botanical Teas),E,98
54,165327,Swedish Bilberry (Herbal & Botanical Teas),E,98
54,165328,Trackleberry (Herbal & Botanical Teas),E,98
54,165329,Vaccinium myrtillus (Herbal & Botanical Teas),E,98
54,165330,Whortleberry (Herbal & Botanical Teas),E,98
54,165331,Wineberry (Herbal & Botanical Teas),E,98
54,165332,"Queen's Crape Myrtle (Herbal & Botanicals, not Teas)",F,95
54,166761,Bupleurum (Herbal & Botanicals II),J,01
54,166762,Bupleurum chinense (Herbal & Botanicals II),J,01
54,166763,Eucommia (Herbal & Botanicals II),J,02
54,166764,Eucommia ulmoides (Herbal & Botanicals II),J,02
54,166765,Valerian (Herbal & Botanicals II),J,03
54,166766,Valeriana officinalis (Herbal & Botanicals II),J,03
54,166767,Fang Feng (Herbal & Botanicals II),J,04
54,166768,Saposhnikovia divaricata (Herbal & Botanicals II),J,04
54,166769,Roselle (Herbal & Botanicals II),J,05
54,166771,Hibiscus sabdariffa (Herbal & Botanicals II),J,05
54,166772,Holy Basil (Herbal & Botanicals II),J,06
54,166773,Ocimum tenuiflorum (Herbal & Botanicals II),J,06
54,166774,Tulsi (Herbal & Botanicals II),J,06
54,166775,Tulasi (Herbal & Botanicals II),J,06
54,166776,Acai (Herbal & Botanicals II),J,07
54,166777,Euterpe oleracea (Herbal & Botanicals II),J,07
54,166778,"Bupleurum (Herbal & Botanicals, not Teas II)",K,01
54,166779,"Bupleurum chinense (Herbal & Botanicals, not Teas II)",K,01
54,166780,"Eucommia (Herbal & Botanicals, not Teas II)",K,02
54,166781,"Eucommia ulmoides (Herbal & Botanicals, not Teas II)",K,02
54,166782,"Valerian (Herbal & Botanicals, not Teas II)",K,03
54,166783,"Valeriana officinalis (Herbal & Botanicals, not Teas II)",K,03
54,166784,"Fang Feng (Herbal & Botanicals, not Teas II)",K,04
54,166785,"Saposhnikovia divaricata (Herbal & Botanicals, not Teas II)",K,04
54,166786,"Roselle (Herbal & Botanicals, not Teas II)",K,05
54,166787,"Hibiscus sabdariffa (Herbal & Botanicals, not Teas II)",K,05
54,166788,"Holy Basil (Herbal & Botanicals, not Teas II)",K,06
54,166789,"Ocimum tenuiflorum (Herbal & Botanicals, not Teas II)",K,06
54,166790,"Tulsi (Herbal & Botanicals, not Teas II)",K,06
54,166791,"Tulasi (Herbal & Botanicals, not Teas II)",K,06
54,166792,"Acai (Herbal & Botanicals, not Teas II)",K,07
54,166793,"Euterpe oleracea (Herbal & Botanicals, not Teas II)",K,07
54,169922,Calabash Chalk,B,21
54,169923,Calabash Clay (Calabash Chalk),B,21
54,169924,Nzu (Calabash Chalk),B,21
54,169925,Poto (Calabash Chalk),B,21
54,169926,Calabar Stone (Calabash Chalk),B,21
54,169927,Ndom (Calabash Chalk),B,21
54,169928,Mabele (Calabash Chalk),B,21
54,169929,Argile (Calabash Chalk),B,21
54,169930,La Craie (Calabash Chalk),B,21
54,170502,"Aloe (Herbal and Botanical Teas II, (continued))",J,08
54,170503,Aloe (Herbal and Botanical (not teas) II (continued)),K,08
54,170504,"Betel Leaf (Herbal and Botanical Teas II, (continued))  	",J,09
54,170506,"Paan (Herbal and Botanical Teas II, (continued))",J,09
54,170507,Betel Leaf (Herbal and Botanical (not teas) II (continued)),K,09
54,170508,Paan (Herbal and Botanical (not teas) II (continued)),K,09
54,171782,"Moringa Oleifera (Herbal and Botanical Teas II, (continued)",J,10
54,171783,Moringa Oleifera (Herbal and Botanical (not Teas II) contd,K,10
54,173079,"Betel Nut (Herbal and Botanical Teas II, continued)",J,11
54,173080,"Betel Nut (Herbal and Botanicals, not Teas II)",K,11
54,174171,"Kratom (Herbal and Botanical Teas II, continued)",J,12
54,174172,"Mitragyna speciosa (Herbal and Botanical Teas II, continued)",J,12
54,174173,"Mitragynine extract (Herbal and Botanical Teas II, continued)",J,12
54,174174,"Biak-biak (Herbal and Botanical Teas II, continued)",J,12
54,174175,"Cratom (Herbal and Botanical Teas II, continued)",J,12
54,174176,"Gratom (Herbal and Botanical Teas II, continued)",J,12
54,174177,"Ithang (Herbal and Botanical Teas II, continued)",J,12
54,174178,"Kakuam (Herbal and Botanical Teas II, continued)",J,12
54,174179,"Katawn (Herbal and Botanical Teas II, continued)",J,12
54,174180,"Kedemba (Herbal and Botanical Teas II, continued)",J,12
54,174181,"Ketum (Herbal and Botanical Teas II, continued)",J,12
54,174182,"Krathom (Herbal and Botanical Teas II, continued)",J,12
54,174183,"Krton (Herbal and Botanical Teas II, continued)",J,12
54,174184,"Mambog (Herbal and Botanical Teas II, continued)",J,12
54,174185,"Madat (Herbal and Botanical Teas II, continued)",J,12
54,174186,"Maeng da leaf (Herbal and Botanical Teas II, continued)",J,12
54,174187,"Nauclea (Herbal and Botanical Teas II, continued)",J,12
54,174188,"Nauclea speciosa (Herbal and Botanical Teas II, continued)",J,12
54,174189,"Thang (Herbal and Botanical Teas II, continued)",J,12
54,174190,"Kratom (Herbal and Botanicals, not Teas II)",K,12
54,174191,"Mitragyna speciosa (Herbal and Botanicals, not Teas II)",K,12
54,174192,"Mitragynine extract (Herbal and Botanicals, not Teas II)",K,12
54,174193,"Biak-biak (Herbal and Botanicals, not Teas II)",K,12
54,174194,"Cratom (Herbal and Botanicals, not Teas II)",K,12
54,174195,"Gratom (Herbal and Botanicals, not Teas II)",K,12
54,174196,"Ithang (Herbal and Botanicals, not Teas II)",K,12
54,174197,"Kakuam (Herbal and Botanicals, not Teas II)",K,12
54,174198,"Katawn (Herbal and Botanicals, not Teas II)",K,12
54,174199,"Kedemba (Herbal and Botanicals, not Teas II)",K,12
54,174200,"Ketum (Herbal and Botanicals, not Teas II)",K,12
54,174201,"Krathom (Herbal and Botanicals, not Teas II)",K,12
54,174202,"Krton (Herbal and Botanicals, not Teas II)",K,12
54,174203,"Mambog (Herbal and Botanicals, not Teas II)",K,12
54,174204,"Madat (Herbal and Botanicals, not Teas II)",K,12
54,174205,"Maeng da leaf (Herbal and Botanicals, not Teas II)",K,12
54,174206,"Nauclea (Herbal and Botanicals, not Teas II)",K,12
54,174207,"Nauclea speciosa (Herbal and Botanicals, not Teas II)",K,12
54,174208,"Thang (Herbal and Botanicals, not Teas II)",K,12
54,174677,"Whey Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,11
54,174678,"Casein Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,12
54,174679,Vegetable and Whole Grain Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Anim,Y,13
54,174680,"Soy Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,14
54,174681,"Hemp Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,15
54,174682,Whole Grain & Milled Protein Powder (Vit/Min/Protein/Unconven Dietary Spec for Human/Animal NEC),Y,16
54,174683,Brown Rice Protein Powder,Y,16
54,174684,"Vegetable Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,17
54,174685,Pea Protein Powder,Y,17
54,174686,"Nuts & Edible Seed Protein Powder (Vit/Min/Protein/Unconven Dietary Spec for Human/Animal, N.E.C.)",Y,18
54,174687,Pumpkin seed protein powder,Y,18
54,174688,Peanut butter protein powder,Y,18
54,174689,"Egg Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,19
54,174690,Soy Lecithin (Fats and Lipid Substances),H,07
54,174691,Soybean Lecithin,H,07
54,174692,Sunflower Lecithin (Fats and Lipid Substances),H,08
54,174693,Rapeseed Lecithin (Fats and Lipid Substances),H,09
54,174854,Methylcobalamin (Vitamin),A,10
54,174855,Methyl B12 (Vitamin),A,10
54,174950,Krill Oil (Fats and Lipid Substances),H,10
54,174961,Glucosamine Sulfate (Herbal and Botanical Teas II),J,13
54,174962,Glucosamine Hydrochloride (Herbals and Teas II),J,14
54,174963,"Glucosamine Sulfate (Herbal and Botanicals, not Teas II)",K,13
54,174964,"Glucosamine Hydrochloride (Herbal and Botanicals, not Teas II)",K,14
54,175452,"Cesium Chloride, non-radioactive (Mineral)",B,22
54,175883,Selenious Acid,B,20
54,176214,Cesium monochloride,B,22
54,176215,Dicesium dichloride,B,22
54,176216,EC 231-600-2,B,22
54,176217,EINECS 231-600-2,B,22
54,176218,HSDB 7149,B,22
54,176219,NSC 15198,B,22
54,176220,Tricesium trichloride,B,22
54,176221,UNII-GNR9HML8BA,B,22
54,176222,Acacia Rigidula  (Herbal & Botanicals II),J,15
54,176223,DMBA  (Herbal & Botanicals II),J,16
54,176224,Higenamine  (Herbal & Botanicals II),J,17
54,176225,Hordenine  (Herbal & Botanicals II),J,18
54,176226,Octopamine  (Herbal & Botanicals II),J,19
54,176227,"Acacia Rigidula (Herbal and Botanicals, not Teas II)",K,15
54,176228,"DMBA (Herbal and Botanicals, not Teas II)",K,16
54,176229,"Higenamine (Herbal and Botanicals, not Teas II)",K,17
54,176230,"Hordenine (Herbal and Botanicals, not Teas II)",K,18
54,176231,"Octopamine (Herbal and Botanicals, not Teas II)",K,19
54,176232,A. rigidula,J,15
54,176233,Vachellia rigidula,J,15
54,176234,Chaparro Prieto,J,15
54,176235,Blackbrush,J,15
54,176236,A. rigidula,K,15
54,176237,Vachellia rigidula,K,15
54,176238,Chaparro Prieto,K,15
54,176239,Blackbrush,K,15
54,176240,"1,3-Dimethylbutylamine",J,16
54,176241,2-Amino-4-Methylpentane Citrate,J,16
54,176242,4-Amino-2-Methylpentane Citrate,J,16
54,176243,4-Amino Methylpentane Citrate,J,16
54,176244,Amperall,J,16
54,176245,4-AMP Citrate,J,16
54,176246,4-Methyl-2-Pentanamine,J,16
54,176247,"1,3-Dimethylbutylamine",K,16
54,176248,2-Amino-4-Methylpentane Citrate,K,16
54,176249,4-Amino-2-Methylpentane Citrate,K,16
54,176250,4-Amino Methylpentane Citrate,K,16
54,176251,Amperall,K,16
54,176252,4-AMP Citrate,K,16
54,176253,4-Methyl-2-Pentanamine,K,16
54,176254,Norcoclaurine; Demethylcoclaurine,J,17
54,176255,O-Demethylcoclaurine,J,17
54,176256,(R)-Higenamine,J,17
54,176257,"6,7-dihydroxy-1-(4-hydroxybenzyl)-1,2,3,4-tetrahydroisoquinoline",J,17
54,176258,"Coclaurine, O-demethyl-",J,17
54,176259,6-7-Isoquinolinediol,J,17
54,176260,"1,2,3,4-tetrahydro-1-((4-hydroxyphenyl)methyl)-",J,17
54,176261,Norcoclaurine; Demethylcoclaurine,K,17
54,176262,O-Demethylcoclaurine,K,17
54,176263,(R)-Higenamine,K,17
54,176264,"6,7-dihydroxy-1-(4-hydroxybenzyl)-1,2,3,4-tetrahydroisoquinoline",K,17
54,176265,"Coclaurine, O-demethyl-",K,17
54,176266,6-7-Isoquinolinediol,K,17
54,176267,"1,2,3,4-tetrahydro-1-((4-hydroxyphenyl)methyl)-",K,17
54,176268,4-[2-(Dimethylamino)ethyl]phenol,J,18
54,176269,"N,N-dimethyltyramine",J,18
54,176270,"p-hydroxy-N,N-dimethylphenethylamine",J,18
54,176271,"2-(4-hydroxyphenyl)N,N-dimethyl-ethylamine",J,18
54,176272,anhaline,J,18
54,176273,eremursine,J,18
54,176274,4-[2-(Dimethylamino)ethyl]phenol,K,18
54,176275,"N,N-dimethyltyramine",K,18
54,176276,"p-hydroxy-N,N-dimethylphenethylamine",K,18
54,176277,"2-(4-hydroxyphenyl)N,N-dimethyl-ethylamine",K,18
54,176278,anhaline,K,18
54,176279,eremursine,K,18
54,176280,alpha-(Aminoethyl)-4-hydroxybenzenemethanol,J,19
54,176281,alpha-(Aminoethyl)-p-hydroxybenzyl alcohol,J,19
54,176282,alpha-Aminoethyl-4-hydroxybenzylalkohol,J,19
54,176283,Analet,J,19
54,176284,Benzenemethano,J,19
54,176285,alpha-(aminomethyl)-4-hydroxy-;,J,19
54,176286,Norden,J,19
54,176287,Norfen,J,19
54,176288,Norphen,J,19
54,176289,Norsympathol,J,19
54,176292,alpha-(Aminoethyl)-4-hydroxybenzenemethanol,K,19
